Sample,Escherichia coli O18:K1:H7 str. RS218,Salmonella enterica (serovar typhimurium),Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Yersinia pestis CO92,Yersinia pestis CO92,Yersinia pestis CO92,Yersinia pestis CO92,Yersinia pestis CO92,Yersinia pestis CO92,Yersinia pestis CO92,Yersinia pestis CO92,Yersinia pestis CO92,Yersinia pestis CO92,Yersinia pestis CO92,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Escherichia coli CFT073,Escherichia coli CFT073,Escherichia coli CFT073,Escherichia coli CFT073,Escherichia coli SE11,Escherichia coli SE11,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter jejuni subsp. jejuni NCTC 11168
Salmonella enterica,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salmonella enterica,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salmonella enterica,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salmonella enterica,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salmonella enterica,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salmonella enterica,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salmonella enterica,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salmonella enterica,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salmonella enterica,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salmonella enterica,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salmonella enterica,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salmonella enterica,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salmonella enterica,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
